Season,School,Conference,G,BA,OBPct,R,AB,H,2B,3B,TB,HR,RBI,BB,HBP,SF,SH,K,OppDP,CS,Picked,SB,IBB,
2017,Alabama,SEC,,0.263,0.351,280,"1,812",476,90,6,716,46,245,207,52,25,38,408,51,24,,27,,
2017,Alabama A&M,SWAC,,0.234,0.301,203,"1,851",434,74,7,555,11,174,148,31,7,34,449,43,23,,23,,
2017,Alabama St.,SWAC,,0.285,0.375,377,"1,966",561,110,7,835,50,345,232,70,31,29,405,42,11,,40,,
2017,Albany (NY),America East,,0.26,0.349,270,"1,700",442,73,12,632,31,238,207,34,17,9,363,33,18,,45,,
2017,Alcorn,SWAC,,0.252,0.335,200,"1,497",377,60,8,504,17,175,161,34,13,19,376,37,12,,30,,
2017,Appalachian St.,Sun Belt,,0.245,0.333,241,"1,829",448,76,7,661,41,211,208,40,11,31,512,38,17,,28,,
2017,Arizona,Pac-12,,0.308,0.403,453,"2,055",633,133,17,908,36,396,276,70,31,50,343,47,18,,49,,
2017,Arizona St.,Pac-12,,0.27,0.331,277,"1,872",506,89,22,753,38,250,162,21,29,23,390,38,23,,42,,
2017,Ark.-Pine Bluff,SWAC,,0.247,0.344,243,"1,540",381,69,10,548,26,211,180,54,13,31,372,32,20,,71,,
2017,Arkansas,SEC,,0.286,0.373,422,"2,194",627,97,13,999,83,385,258,63,24,25,463,35,17,,27,,
2017,Arkansas St.,Sun Belt,,0.254,0.369,331,"1,792",455,89,14,674,34,297,246,100,31,46,451,39,16,,62,,
2017,Army West Point,Patriot,,0.255,0.351,307,"1,804",460,72,13,645,29,266,193,84,19,45,398,41,36,,102,,
2017,Auburn,SEC,,0.274,0.367,363,"2,115",579,124,13,819,30,327,280,52,32,17,445,72,22,,55,,
2017,Austin Peay,OVC,,0.287,0.378,391,"2,051",589,115,14,984,84,360,249,61,19,34,480,51,25,,60,,
2017,Ball St.,MAC,,0.273,0.367,342,"1,960",536,110,17,779,33,308,255,49,22,51,443,42,24,,35,,
2017,Baylor,Big 12,,0.295,0.38,344,"1,913",565,103,14,849,51,318,233,42,21,39,360,53,18,,23,,
2017,Belmont,OVC,,0.275,0.371,358,"2,035",560,128,9,865,53,322,270,53,21,33,434,44,34,,77,,
2017,Bethune-Cookman,MEAC,,0.288,0.365,373,"2,006",578,103,22,833,36,323,196,68,34,35,435,44,20,,56,,
2017,Binghamton,America East,,0.285,0.365,253,"1,418",404,88,9,609,33,234,172,20,24,16,266,28,14,,36,,
2017,Boston College,ACC,,0.253,0.343,248,"1,708",432,72,6,561,15,221,208,36,19,28,420,31,24,,76,,
2017,Bowling Green,MAC,,0.242,0.33,220,"1,666",404,72,4,556,24,194,174,51,16,33,426,39,15,,19,,
2017,Bradley,MVC,,0.268,0.35,288,"1,733",464,73,13,698,45,258,169,60,18,36,400,29,17,,40,,
2017,Brown,Ivy League,,0.264,0.355,156,"1,176",311,54,12,443,18,143,149,23,14,18,290,24,19,,26,,
2017,Bryant,NEC,,0.276,0.375,324,"1,851",510,94,20,746,34,298,248,63,26,32,329,34,16,,51,,
2017,Bucknell,Patriot,,0.267,0.355,237,"1,609",430,91,14,615,22,219,186,41,14,19,322,29,9,,29,,
2017,Buffalo,MAC,,0.263,0.363,258,"1,731",455,73,13,641,29,235,215,62,11,23,505,36,15,,34,,
2017,Butler,Big East,,0.255,0.343,256,"1,710",436,71,7,626,35,222,195,43,16,30,389,39,18,,37,,
2017,BYU,WCC,,0.319,0.39,477,"2,185",696,122,15,"1,073",75,436,242,39,40,18,360,54,8,,35,,
2017,Cal Poly,Big West,,0.275,0.346,268,"1,927",529,88,18,725,24,245,184,38,20,37,364,38,24,,38,,
2017,Cal St. Fullerton,Big West,,0.267,0.356,343,"2,109",563,97,22,842,46,316,250,54,21,44,422,53,16,,53,,
2017,California,Pac-12,,0.287,0.36,275,"1,844",530,99,9,773,42,257,178,39,12,45,382,45,30,,54,,
2017,Campbell,Big South,,0.265,0.373,350,"1,932",512,108,10,787,49,316,236,113,27,18,469,40,25,,97,,
2017,Canisius,MAAC,,0.274,0.378,322,"1,852",507,81,20,697,23,279,248,78,26,46,425,46,27,,74,,
2017,Central Ark.,Southland,,0.264,0.377,362,"1,980",522,91,22,729,24,317,302,70,22,66,431,35,17,,58,,
2017,Central Conn. St.,NEC,,0.281,0.372,341,"1,964",551,108,22,772,23,311,260,39,22,38,374,31,22,,51,,
2017,Central Mich.,MAC,,0.276,0.38,362,"2,000",551,93,14,762,30,321,281,75,30,64,399,42,32,,66,,
2017,Charleston So.,Big South,,0.267,0.338,261,"1,785",477,84,9,687,36,234,172,28,20,13,361,31,12,,45,,
2017,Charlotte,C-USA,,0.301,0.372,384,"2,030",611,107,18,877,41,347,205,45,33,28,292,44,15,,42,,
2017,Chicago St.,WAC,,0.25,0.337,211,"1,744",436,79,8,603,24,188,180,55,15,23,350,47,18,,33,,
2017,Cincinnati,AAC,,0.251,0.337,290,"1,905",478,109,15,707,30,259,210,48,21,46,426,30,23,,69,,
2017,Clemson,ACC,,0.282,0.381,387,"2,156",609,119,7,961,73,348,302,60,32,32,440,54,20,,50,,
2017,Coastal Caro.,Sun Belt,,0.284,0.383,377,"1,910",542,91,10,857,68,348,274,47,25,62,453,26,26,,88,,
2017,Col. of Charleston,CAA,,0.272,0.367,340,"2,037",554,98,10,813,47,307,264,52,19,22,439,48,15,,36,,
2017,Columbia,Ivy League,,0.291,0.375,256,"1,366",397,75,9,598,36,231,153,42,17,17,325,31,19,,32,,
2017,Coppin St.,MEAC,,0.258,0.358,211,"1,343",347,57,3,428,6,177,190,28,16,28,324,23,29,,68,,
2017,Cornell,Ivy League,,0.295,0.375,220,"1,265",373,80,11,538,21,202,137,34,14,3,245,34,18,,27,,
2017,Creighton,Big East,,0.256,0.34,209,"1,604",410,75,12,593,28,190,149,63,15,44,379,42,28,,41,,
2017,CSU Bakersfield,WAC,,0.31,0.386,351,"1,935",600,79,20,740,7,317,206,51,27,17,320,60,24,,80,,
2017,CSUN,Big West,,0.261,0.343,279,"1,835",479,96,8,723,44,253,176,64,24,28,343,36,18,,51,,
2017,Dartmouth,Ivy League,,0.287,0.378,222,"1,315",378,57,13,518,19,202,167,40,25,14,223,32,18,,44,,
2017,Davidson,Atlantic 10,,0.275,0.363,373,"2,165",596,104,5,923,71,338,248,59,19,17,455,45,9,,17,,
2017,Dayton,Atlantic 10,,0.244,0.342,294,"1,830",447,75,5,640,36,252,232,52,22,44,436,44,27,,68,,
2017,DBU,MVC,,0.299,0.391,464,"2,157",645,143,18,"1,115",97,425,277,69,30,19,454,44,13,,43,,
2017,Delaware,CAA,,0.31,0.408,422,"1,979",613,113,24,945,57,395,287,53,19,39,426,41,20,,61,,
2017,Delaware St.,MEAC,,0.258,0.35,238,"1,504",388,64,5,516,18,206,186,37,20,29,327,23,25,,29,,
2017,Duke,ACC,,0.271,0.359,357,"1,978",536,120,11,792,38,312,227,61,30,18,411,44,21,,68,,
2017,East Carolina,AAC,,0.291,0.376,358,"2,067",601,102,10,891,56,323,231,67,25,28,433,51,26,,56,,
2017,Eastern Ill.,OVC,,0.279,0.372,375,"1,922",536,91,17,910,83,357,236,58,18,44,473,44,21,,38,,
2017,Eastern Ky.,OVC,,0.296,0.372,386,"2,009",595,110,7,935,72,356,220,36,22,28,446,42,18,,46,,
2017,Eastern Mich.,MAC,,0.255,0.353,332,"2,098",534,94,9,754,36,301,261,74,32,31,455,48,39,,72,,
2017,Elon,CAA,,0.254,0.349,279,"1,850",469,109,4,760,58,263,242,42,21,24,557,47,11,,42,,
2017,ETSU,SoCon,,0.309,0.387,426,"2,118",655,130,13,991,60,392,245,39,23,42,378,38,17,,66,,
2017,Evansville,MVC,,0.248,0.335,279,"1,952",485,106,5,709,36,237,205,58,16,26,466,26,16,,43,,
2017,Fairfield,MAAC,,0.29,0.368,320,"1,874",544,68,10,710,26,286,200,42,17,44,297,51,25,,59,,
2017,Fairleigh Dickinson,NEC,,0.299,0.375,282,"1,546",463,85,5,663,35,249,163,39,23,12,260,38,27,,79,,
2017,FGCU,ASUN,,0.279,0.38,385,"2,126",594,101,17,900,57,353,305,59,29,43,469,39,13,,32,,
2017,FIU,C-USA,,0.276,0.364,364,"1,928",533,91,7,836,66,324,174,103,20,71,432,27,29,,51,,
2017,Fla. Atlantic,C-USA,,0.289,0.4,397,"1,943",562,102,6,886,70,367,286,87,23,30,350,50,14,,36,,
2017,Florida,SEC,,0.259,0.355,380,"2,338",605,108,6,884,53,350,313,58,37,27,496,64,30,,83,,
2017,Florida A&M,MEAC,,0.286,0.387,327,"1,807",517,70,5,687,30,286,254,55,17,29,326,46,11,,28,,
2017,Florida St.,ACC,,0.271,0.392,502,"2,317",627,118,11,998,77,457,396,90,39,34,527,59,16,,59,,
2017,Fordham,Atlantic 10,,0.259,0.337,222,"1,666",432,74,12,602,24,199,153,47,11,32,320,38,23,,51,,
2017,Fresno St.,MWC,,0.317,0.386,455,"2,206",700,136,23,"1,110",76,423,213,43,12,47,444,52,17,,40,,
2017,Furman,SoCon,,0.312,0.381,410,"2,167",676,125,14,"1,036",69,368,206,51,25,35,370,54,20,,42,,
2017,Ga. Southern,Sun Belt,,0.278,0.375,351,"2,012",559,87,6,790,44,318,251,74,21,43,510,49,23,,42,,
2017,Gardner-Webb,Big South,,0.27,0.342,300,"1,896",512,96,2,825,71,271,177,40,20,29,422,42,21,,48,,
2017,George Mason,Atlantic 10,,0.249,0.349,310,"1,995",497,93,10,748,46,273,241,75,18,30,453,47,13,,33,,
2017,George Washington,Atlantic 10,,0.289,0.361,299,"1,979",572,97,7,752,23,271,185,51,26,45,297,39,25,,80,,
2017,Georgetown,Big East,,0.281,0.365,322,"1,899",533,87,15,737,29,305,216,55,31,44,335,30,22,,45,,
2017,Georgia,SEC,,0.257,0.338,257,"1,908",491,94,6,717,40,224,187,51,14,28,440,55,12,,23,,
2017,Georgia St.,Sun Belt,,0.249,0.339,249,"1,794",446,75,9,656,39,222,218,38,20,41,419,60,15,,32,,
2017,Georgia Tech,ACC,,0.286,0.364,354,"1,963",562,119,10,914,71,325,215,39,24,36,468,42,11,,31,,
2017,Gonzaga,WCC,,0.274,0.366,285,"1,840",504,77,5,690,33,263,225,54,22,32,393,44,14,,17,,
2017,Grambling,SWAC,,0.27,0.392,325,"1,671",451,81,7,615,23,279,274,80,26,42,325,38,25,,99,,
2017,Grand Canyon,WAC,,0.293,0.373,320,"1,875",550,104,10,755,27,287,221,34,30,34,360,45,24,,43,,
2017,Hartford,America East,,0.273,0.368,287,"1,678",458,86,14,683,37,246,222,38,15,40,299,40,19,,47,,
2017,Harvard,Ivy League,,0.266,0.349,233,"1,355",361,76,12,557,32,203,136,38,4,19,348,18,16,,46,,
2017,Hawaii,Big West,,0.265,0.35,249,"1,690",448,95,12,654,29,229,193,40,20,29,317,43,16,,31,,
2017,High Point,Big South,,0.26,0.348,276,"1,778",462,86,5,687,43,238,195,53,16,26,378,41,29,,82,,
2017,Hofstra,CAA,,0.262,0.332,229,"1,716",449,87,6,674,42,208,154,34,13,26,349,44,29,,49,,
2017,Holy Cross,Patriot,,0.258,0.339,279,"1,716",442,84,3,640,36,250,178,41,15,30,391,25,10,,19,,
2017,Houston,AAC,,0.29,0.386,403,"2,122",616,102,26,950,60,361,272,74,22,42,391,71,18,,84,,
2017,Houston Baptist,Southland,,0.273,0.349,265,"1,800",491,79,12,657,21,238,173,48,22,31,336,48,23,,52,,
2017,Illinois,Big Ten,,0.264,0.346,292,"1,780",470,80,11,746,58,270,203,30,16,13,388,33,19,,47,,
2017,Illinois St.,MVC,,0.255,0.341,293,"1,933",492,100,19,702,24,262,224,46,29,12,453,31,15,,41,,
2017,Indiana,Big Ten,,0.267,0.347,345,"2,091",559,114,9,916,75,328,201,65,18,39,486,41,22,,60,,
2017,Indiana St.,MVC,,0.27,0.355,323,"1,842",498,88,15,805,63,292,211,40,15,39,417,31,19,,42,,
2017,Iona,MAAC,,0.259,0.356,260,"1,625",421,58,10,529,10,228,217,35,15,32,351,42,22,,52,,
2017,Iowa,Big Ten,,0.284,0.377,376,"2,089",594,113,9,938,71,346,268,55,21,22,421,52,34,,65,,
2017,Jackson St.,SWAC,,0.318,0.422,440,"1,823",579,109,17,794,24,375,262,91,33,76,295,26,19,,141,,
2017,Jacksonville,ASUN,,0.282,0.362,332,"2,075",586,103,4,781,28,299,226,46,21,44,380,54,23,,37,,
2017,Jacksonville St.,OVC,,0.282,0.362,333,"1,973",556,93,10,804,45,308,215,41,17,21,433,54,24,,24,,
2017,James Madison,CAA,,0.284,0.375,339,"1,706",484,90,13,795,65,304,204,59,22,49,410,29,23,,58,,
2017,Kansas,Big 12,,0.252,0.356,293,"1,875",473,104,8,647,18,274,230,84,24,31,459,48,18,,36,,
2017,Kansas St.,Big 12,,0.278,0.377,338,"1,864",518,90,12,785,51,309,276,33,20,30,362,37,17,,57,,
2017,Kennesaw St.,ASUN,,0.285,0.369,338,"1,972",563,103,9,858,58,313,231,37,15,39,430,32,24,,32,,
2017,Kent St.,MAC,,0.293,0.377,328,"1,917",562,106,13,817,41,290,211,61,24,33,402,48,33,,63,,
2017,Kentucky,SEC,,0.316,0.416,484,"2,235",706,148,10,"1,093",73,446,310,92,28,57,415,53,32,,63,,
2017,La Salle,Atlantic 10,,0.229,0.301,162,"1,688",386,75,15,548,19,145,148,32,15,35,483,33,17,,23,,
2017,La.-Monroe,Sun Belt,,0.257,0.322,198,"1,873",481,91,8,675,29,183,160,25,10,30,421,50,12,,17,,
2017,Lafayette,Patriot,,0.269,0.355,248,"1,708",460,102,13,693,35,225,173,62,16,39,392,39,18,,46,,
2017,Lamar University,Southland,,0.287,0.384,370,"1,982",569,108,4,829,48,343,289,40,30,16,365,62,5,,31,,
2017,Lehigh,Patriot,,0.263,0.349,283,"1,613",425,88,10,692,53,255,174,47,17,22,340,21,16,,36,,
2017,Liberty,Big South,,0.267,0.39,386,"1,894",505,100,10,766,47,348,341,55,21,35,436,39,9,,48,,
2017,Lipscomb,ASUN,,0.266,0.373,327,"1,883",501,100,12,721,32,286,289,41,17,26,460,42,24,,111,,
2017,Little Rock,Sun Belt,,0.27,0.346,300,"1,919",519,109,10,768,40,275,187,44,16,26,423,54,13,,32,,
2017,LIU,NEC,,0.282,0.385,309,"1,634",460,85,15,656,27,268,228,63,27,22,347,43,25,,87,,
2017,LMU (CA),WCC,,0.292,0.38,329,"1,905",557,101,18,781,29,287,216,64,20,38,421,51,33,,76,,
2017,Long Beach St.,Big West,,0.27,0.354,312,"2,108",569,92,22,795,30,279,199,86,22,66,425,43,35,,75,,
2017,Longwood,Big South,,0.261,0.353,256,"1,810",472,84,17,641,17,225,222,46,16,36,404,37,19,,74,,
2017,Louisiana,Sun Belt,,0.266,0.357,302,"1,936",515,92,20,770,41,274,231,54,19,47,459,40,24,,76,,
2017,Louisiana Tech,C-USA,,0.305,0.409,418,"1,945",594,137,11,939,62,395,260,99,25,38,401,42,21,,36,,
2017,Louisville,ACC,,0.288,0.384,464,"2,200",633,124,19,"1,011",72,419,285,79,33,45,408,30,25,,98,,
2017,LSU,SEC,,0.289,0.384,482,"2,425",702,120,12,"1,053",69,448,292,101,37,41,426,55,29,,78,,
2017,Maine,America East,,0.269,0.36,266,"1,790",482,97,12,678,25,233,218,49,21,38,331,37,21,,60,,
2017,Manhattan,MAAC,,0.267,0.339,233,"1,705",456,92,17,630,16,210,132,60,15,37,353,37,29,,44,,
2017,Marist,MAAC,,0.277,0.372,331,"1,824",506,83,6,685,28,276,242,51,29,40,419,33,21,,100,,
2017,Marshall,C-USA,,0.265,0.345,304,"1,831",486,94,8,761,55,280,190,40,15,17,438,32,18,,49,,
2017,Maryland,Big Ten,,0.274,0.376,373,"2,026",555,93,15,879,67,342,275,73,28,25,459,48,23,,101,,
2017,Massachusetts,Atlantic 10,,0.241,0.332,181,"1,543",372,61,4,501,20,156,181,33,9,47,383,35,16,,27,,
2017,McNeese,Southland,,0.305,0.395,410,"1,958",598,107,18,921,60,379,245,64,27,30,390,50,26,,79,,
2017,Memphis,AAC,,0.265,0.361,344,"2,013",533,115,8,820,52,314,247,71,27,35,436,37,25,,53,,
2017,Mercer,SoCon,,0.295,0.401,405,"1,927",569,123,2,933,79,373,299,60,26,74,443,42,20,,70,,
2017,Miami (FL),ACC,,0.231,0.343,268,"1,857",429,65,10,619,35,240,264,58,10,56,471,38,27,,52,,
2017,Miami (OH),MAC,,0.256,0.349,255,"1,855",475,106,14,723,38,234,218,56,17,56,488,34,29,,41,,
2017,Michigan,Big Ten,,0.282,0.377,385,"2,002",564,94,18,802,36,342,265,61,32,23,411,36,29,,125,,
2017,Michigan St.,Big Ten,,0.29,0.378,335,"1,805",523,113,9,795,47,295,217,50,19,34,381,42,27,,96,,
2017,Middle Tenn.,C-USA,,0.306,0.375,363,"1,980",606,109,8,869,46,323,182,52,26,23,384,52,11,,42,,
2017,Milwaukee,Horizon,,0.273,0.352,282,"1,890",516,92,16,730,30,253,200,39,15,14,426,33,18,,49,,
2017,Minnesota,Big Ten,,0.297,0.37,333,"1,996",592,86,20,823,35,311,223,26,28,32,333,46,16,,35,,
2017,Mississippi St.,SEC,,0.284,0.363,373,"2,282",648,116,15,971,59,339,223,75,28,35,561,50,38,,75,,
2017,Mississippi Val.,SWAC,,0.22,0.313,140,"1,333",293,45,4,397,17,114,152,33,7,29,365,13,19,,47,,
2017,Missouri,SEC,,0.262,0.36,347,"1,993",522,108,11,808,52,311,277,45,30,22,514,39,33,,75,,
2017,Missouri St.,MVC,,0.274,0.389,433,"2,163",592,113,5,955,80,398,351,72,25,28,516,37,20,,58,,
2017,Monmouth,MAAC,,0.272,0.36,289,"1,580",429,80,9,656,43,254,176,53,21,23,374,37,18,,42,,
2017,Morehead St.,OVC,,0.332,0.425,525,"2,198",729,132,15,"1,140",83,472,274,102,23,8,416,73,17,,31,,
2017,Mount St. Mary's,NEC,,0.242,0.333,215,"1,524",369,68,6,515,22,192,179,34,10,6,305,38,18,,25,,
2017,Murray St.,OVC,,0.302,0.391,456,"2,112",638,120,11,"1,032",84,411,260,69,32,26,460,48,20,,76,,
2017,N.C. A&T,MEAC,,0.29,0.363,322,"1,778",516,84,13,716,30,277,162,50,16,29,335,40,17,,60,,
2017,N.C. Central,MEAC,,0.293,0.393,314,"1,643",482,93,6,683,32,266,236,53,29,23,308,40,12,,47,,
2017,Navy,Patriot,,0.297,0.38,366,"1,800",534,104,25,793,35,325,197,62,27,33,287,33,9,,48,,
2017,NC State,ACC,,0.275,0.354,369,"2,092",576,140,13,934,64,326,226,41,20,30,448,44,14,,33,,
2017,Nebraska,Big Ten,,0.281,0.364,336,"2,013",565,108,9,766,25,292,228,48,23,22,433,58,8,,43,,
2017,Nevada,MWC,,0.275,0.358,264,"1,873",516,94,16,732,30,228,191,56,14,49,384,59,25,,38,,
2017,New Mexico,MWC,,0.318,0.418,497,"2,086",664,141,22,"1,038",63,449,320,56,27,26,378,45,20,,47,,
2017,New Mexico St.,WAC,,0.322,0.403,453,"2,018",650,120,31,"1,012",60,412,227,66,30,37,390,62,13,,65,,
2017,New Orleans,Southland,,0.29,0.371,360,"2,068",600,106,15,904,56,331,223,62,30,14,419,54,17,,38,,
2017,Niagara,MAAC,,0.263,0.367,275,"1,621",427,98,8,598,19,242,203,71,16,29,384,31,23,,64,,
2017,Nicholls St.,Southland,,0.267,0.357,260,"1,829",488,92,9,655,19,228,199,70,20,39,341,47,25,,57,,
2017,NJIT,ASUN,,0.26,0.338,227,"1,678",437,85,7,605,23,198,170,32,13,18,343,32,18,,42,,
2017,Norfolk St.,MEAC,,0.28,0.353,265,"1,580",442,81,14,581,10,228,142,41,10,42,316,33,30,,105,,
2017,North Carolina,ACC,,0.284,0.387,449,"2,145",610,111,21,937,58,406,321,60,35,26,406,45,28,,78,,
2017,North Dakota St.,Summit League,,0.261,0.351,256,"1,815",473,83,11,635,19,227,218,50,26,51,396,36,14,,41,,
2017,North Florida,ASUN,,0.296,0.368,341,"1,988",589,105,8,818,36,315,191,45,18,44,311,38,18,,55,,
2017,Northeastern,CAA,,0.267,0.348,309,"1,842",491,97,26,763,41,283,186,55,21,19,427,25,24,,57,,
2017,Northern Colo.,WAC,,0.277,0.355,284,"1,819",504,103,9,757,44,266,195,40,28,29,440,42,22,,41,,
2017,Northern Ill.,MAC,,0.248,0.358,245,"1,844",457,64,14,603,18,216,287,41,21,22,378,46,29,,55,,
2017,Northern Ky.,Horizon,,0.284,0.36,360,"2,038",579,121,6,892,60,325,209,44,19,20,425,46,20,,19,,
2017,Northwestern,Big Ten,,0.257,0.342,294,"1,881",483,87,12,678,28,253,192,62,22,28,432,57,28,,72,,
2017,Northwestern St.,Southland,,0.242,0.355,272,"1,755",425,104,9,640,31,243,268,54,25,26,531,34,15,,25,,
2017,Notre Dame,ACC,,0.25,0.338,255,"1,897",474,100,14,698,32,237,224,43,28,29,429,57,16,,55,,
2017,NYIT,Independent,,0.213,0.296,128,"1,274",271,50,6,384,17,114,115,38,5,19,343,31,5,,20,,
2017,Oakland,Horizon,,0.265,0.352,320,"1,974",524,107,12,790,45,290,225,51,21,34,464,38,31,,41,,
2017,Ohio,MAC,,0.276,0.356,328,"2,075",572,94,9,825,47,289,209,62,20,52,384,39,12,,35,,
2017,Ohio St.,Big Ten,,0.26,0.352,284,"1,880",488,95,20,743,40,249,236,44,24,41,474,28,21,,54,,
2017,Oklahoma,Big 12,,0.271,0.374,362,"1,937",524,92,15,799,51,322,270,62,20,33,411,53,30,,37,,
2017,Oklahoma St.,Big 12,,0.266,0.374,332,"1,927",512,90,17,786,50,296,284,57,14,43,511,43,20,,52,,
2017,Old Dominion,C-USA,,0.289,0.378,398,"2,002",579,130,12,850,39,362,250,59,37,22,391,30,16,,55,,
2017,Ole Miss,SEC,,0.253,0.339,272,"1,843",466,96,5,713,47,241,211,41,23,30,431,45,23,,38,,
2017,Omaha,Summit League,,0.244,0.34,216,"1,661",406,63,7,531,16,196,208,38,11,52,396,46,16,,23,,
2017,Oral Roberts,Summit League,,0.293,0.371,402,"2,073",607,115,11,954,70,388,224,50,29,33,455,39,10,,60,,
2017,Oregon,Pac-12,,0.257,0.356,247,"1,772",456,72,13,611,19,222,218,65,23,48,352,44,23,,32,,
2017,Oregon St.,Pac-12,,0.291,0.385,373,"2,054",597,107,18,833,31,343,302,37,37,50,376,59,18,,64,,
2017,Pacific,WCC,,0.253,0.33,253,"1,765",446,85,3,666,43,230,163,48,16,11,421,46,15,,17,,
2017,Penn,Ivy League,,0.282,0.35,216,"1,485",419,88,7,620,33,203,124,40,15,14,262,31,11,,27,,
2017,Penn St.,Big Ten,,0.234,0.316,219,"1,805",423,69,10,593,27,191,179,43,12,22,451,40,19,,50,,
2017,Pepperdine,WCC,,0.246,0.327,224,"1,839",453,95,6,617,19,201,169,59,17,29,380,44,9,,19,,
2017,Pittsburgh,ACC,,0.245,0.347,268,"1,725",423,96,13,635,30,238,222,55,16,42,402,32,17,,44,,
2017,Portland,WCC,,0.227,0.311,194,"1,729",392,71,7,573,32,178,180,37,13,29,507,29,19,,43,,
2017,Prairie View,SWAC,,0.262,0.339,263,"1,868",490,66,17,638,16,224,168,59,17,32,424,53,29,,61,,
2017,Presbyterian,Big South,,0.273,0.343,323,"2,063",563,101,10,825,47,288,182,48,21,52,426,48,24,,52,,
2017,Princeton,Ivy League,,0.247,0.321,155,"1,325",327,55,6,448,18,141,125,25,12,10,331,38,8,,30,,
2017,Purdue,Big Ten,,0.258,0.344,304,"1,853",478,101,13,680,25,259,179,79,30,50,415,40,30,,80,,
2017,Purdue Fort Wayne,Summit League,,0.257,0.341,196,"1,734",445,78,13,618,23,180,191,36,11,17,386,32,23,,57,,
2017,Quinnipiac,MAAC,,0.252,0.318,231,"1,672",421,87,3,631,39,202,134,32,9,26,398,36,22,,64,,
2017,Radford,Big South,,0.255,0.334,319,"2,006",511,89,11,754,44,276,194,51,12,42,548,29,36,,83,,
2017,Rhode Island,Atlantic 10,,0.272,0.357,284,"1,832",499,88,7,754,51,273,204,49,20,28,421,37,29,,80,,
2017,Rice,C-USA,,0.292,0.368,382,"2,196",641,127,15,963,55,353,234,43,21,28,430,54,21,,38,,
2017,Richmond,Atlantic 10,,0.28,0.35,268,"1,863",522,103,10,702,19,241,165,42,13,39,330,46,18,,42,,
2017,Rider,MAAC,,0.259,0.344,266,"1,735",450,87,12,642,27,233,189,46,20,20,342,54,19,,48,,
2017,Rutgers,Big Ten,,0.271,0.357,295,"1,804",489,92,15,722,37,260,217,33,16,32,360,50,23,,74,,
2017,Sacramento St.,WAC,,0.267,0.346,330,"2,106",562,106,19,847,47,305,213,49,15,22,475,37,19,,65,,
2017,Sacred Heart,NEC,,0.257,0.357,311,"1,955",502,90,17,683,19,275,281,36,24,25,477,25,22,,78,,
2017,Saint Joseph's,Atlantic 10,,0.254,0.346,223,"1,586",403,67,8,630,48,206,204,26,16,4,407,30,8,,28,,
2017,Saint Louis,Atlantic 10,,0.284,0.371,356,"1,945",553,110,11,850,55,326,236,46,25,21,378,50,18,,41,,
2017,Saint Mary's (CA),WCC,,0.285,0.368,354,"1,988",567,110,9,818,41,318,223,51,22,39,364,47,25,,44,,
2017,Saint Peter's,MAAC,,0.241,0.297,111,"1,185",285,38,3,353,8,102,78,20,7,15,276,30,10,,23,,
2017,Sam Houston St.,Southland,,0.301,0.394,443,"2,247",676,109,28,934,31,395,262,104,29,70,470,57,36,,102,,
2017,Samford,SoCon,,0.29,0.37,347,"1,996",578,89,11,848,53,320,216,50,19,39,445,43,17,,54,,
2017,San Diego,WCC,,0.285,0.37,331,"1,874",534,112,4,819,55,299,203,60,19,34,356,42,18,,53,,
2017,San Diego St.,MWC,,0.314,0.388,421,"2,228",700,129,14,"1,043",62,391,225,63,30,24,356,69,20,,59,,
2017,San Francisco,WCC,,0.28,0.36,327,"2,031",568,111,11,800,33,299,205,60,15,26,363,43,25,,73,,
2017,San Jose St.,MWC,,0.259,0.352,253,"1,828",473,72,11,624,19,221,205,67,17,41,341,50,33,,63,,
2017,Santa Clara,WCC,,0.258,0.33,238,"1,802",465,97,6,721,49,210,155,46,14,24,500,34,29,,23,,
2017,Savannah St.,MEAC,,0.253,0.349,246,"1,670",422,71,10,546,11,214,205,49,13,18,422,26,23,,84,,
2017,Seattle U,WAC,,0.269,0.37,298,"1,850",497,80,12,715,38,278,262,49,23,35,401,39,20,,54,,
2017,Seton Hall,Big East,,0.257,0.35,260,"1,773",456,92,17,639,19,235,241,21,18,40,406,31,26,,69,,
2017,SFA,Southland,,0.281,0.365,340,"1,924",540,92,6,752,36,307,228,43,25,41,304,53,19,,32,,
2017,Siena,MAAC,,0.269,0.353,254,"1,665",448,76,8,663,41,229,185,39,17,22,423,40,12,,33,,
2017,SIUE,OVC,,0.293,0.379,345,"1,807",530,89,8,794,53,319,212,52,22,34,422,42,11,,37,,
2017,South Alabama,Sun Belt,,0.304,0.415,488,"2,115",644,114,12,"1,016",78,444,373,48,32,34,473,39,32,,64,,
2017,South Carolina,SEC,,0.26,0.343,305,"2,019",524,95,8,809,58,280,218,49,17,34,383,46,23,,35,,
2017,South Dakota St.,Summit League,,0.282,0.378,276,"1,728",488,80,5,662,28,244,234,42,18,29,387,43,13,,39,,
2017,South Fla.,AAC,,0.286,0.383,353,"2,098",600,114,14,889,49,320,285,55,17,25,487,55,17,,48,,
2017,Southeast Mo. St.,OVC,,0.3,0.393,388,"1,934",581,115,19,896,54,361,243,67,24,31,426,44,20,,59,,
2017,Southeastern La.,Southland,,0.255,0.367,389,"1,937",494,94,18,804,60,343,289,71,30,36,449,38,36,,118,,
